1533,9,1,Unitech Business Zone Tower B,Golf Course Extension Road,28.413578,77.07207,153000,0
1530,7,1,Unitech Business Zone Tower A,Golf Course Extension Road,28.413324,77.07262,119000,0
1046,9,1,DLF Innov8 - Tower B,DLF Cybercity,28.495085,77.08907,490993,0
1042,7,1,DLF Building 10 - Block A,DLF Cybercity,28.493774,77.087875,442089,0
2821,4,1,The Plaza,Sector 28,28.477898,77.07308,120000,0
2556,4,1,"",Udyog Vihar Phase 5,28.501417,77.08614,8700,0
3565,6,1,"",Sector 44,28.448479,77.075874,37200,0
1692,4,1,DC Tower,Basai Road,28.457321,77.02301,10000,0
1515,4,1,Vatika First India Place - Tower A,Sector 28,28.479551,77.08323,38368,0
2278,4,1,"",Sector 13,28.481169,77.04807,8800,0
359,8,1,Golf View Corporate Towers - Tower A,Golf Course Road,28.456678,77.09827,55474,0
1151,9,1,WTC Edge 1,IMT Manesar,28.37906,76.9033,200000,0
746,6,1,Pioneer Urban Square - Tower D,Golf Course Extension Road,28.414244,77.08789,78500,0
2658,3,1,"",Udyog Vihar Phase 5,28.49883,77.08464,18000,0
2569,4,1,"",Sector 46,28.434704,77.0585,5200,0
