roadid,lat,lon,lat.1,lon.1
3941,28.7493541,77.2867653,28.7495856,77.2811853
3942,28.776301,77.3072691,28.7524139,77.2894172
3943,28.7495856,77.2811853,28.7493925,77.2662434
3944,28.4660595,76.9740514,28.4881944,77.0046281
3953,28.4634085,77.3374976,28.4714252,77.3204092
3956,28.843674,77.0300426,28.8618039,77.0417858
3959,28.7215374,77.3218668,28.6991937,77.3049933
3961,28.6827232,77.312195,28.6899003,77.3071621
3969,28.703895,76.9068634,28.706293,76.9102125
3973,28.7123888,76.9057457,28.7126412,76.9058193
3977,28.6384344,76.9933568,28.6311776,76.9981636
3978,28.6388297,76.9933866,28.6384344,76.9933568
3981,28.5020152,77.0926077,28.5021128,77.0925769
3987,28.6414244,77.1076836,28.6468867,77.1050945
3993,28.5480232,77.2551053,28.5485372,77.2548366
3994,28.6480222,77.1800655,28.6426978,77.1789572
4015,28.7154561,77.2161491,28.6979369,77.2073999
4016,28.6585865,77.1793214,28.6649204,77.1747924
4019,28.6297593,77.1237204,28.6414244,77.1076836
4020,28.5223796,77.1963879,28.5301562,77.1926095
4076,28.6965503,77.2105824,28.684617,77.2031789
4085,28.4732911,77.0556744,28.4734318,77.0557172
4086,28.4733591,77.0551419,28.4732674,77.0551937
4087,28.4732674,77.0551937,28.4731871,77.0555354
4094,28.6949876,77.204082,28.6980027,77.1959396
4102,28.5458138,77.0299386,28.5457828,77.0312463
4111,28.6138456,77.0161074,28.6132134,77.0182062
4130,28.6551196,77.2039806,28.6457257,77.1968847
4140,28.6665761,77.0164671,28.6661534,77.0169424
4143,28.5721489,76.9817845,28.5563447,77.0017959
4148,28.8571679,77.1248087,28.8575025,77.104489
4149,28.662325,77.2185027,28.6569784,77.218716
4152,28.6049407,77.1275939,28.5882935,77.1191406
4153,28.5965917,77.1488648,28.5965953,77.1416109
4156,28.6173501,77.0007644,28.6171582,77.0007659
4163,28.6577343,77.2158289,28.6585119,77.2127535
4180,28.5378214,77.2613857,28.5383355,77.2595585
4184,28.7290811,77.2065447,28.7286205,77.1980965
4194,28.615227,77.2093182,28.6156743,77.2092341
4199,28.5552948,77.2419425,28.5529526,77.2401772
4200,28.5512128,77.2396679,28.5541461,77.231931
4202,28.5523115,77.2406785,28.5512128,77.2396679
4218,28.8829589,76.899808,28.8707598,76.9019823
4221,28.8696423,76.9026896,28.870622,76.9208566
4223,28.8927343,76.8958468,28.8812445,76.90636
4224,28.8762855,76.882653,28.8746002,76.9086004
4229,28.8856221,76.9209149,28.8732326,76.9230125
4238,28.8977522,76.975944,28.879602,77.0090364
4245,28.8365959,76.8468188,28.8338523,76.8529167
4246,28.8665684,76.8539424,28.876376,76.8823656
4247,28.8338494,76.8530658,28.8266319,76.8679367
4249,28.8190125,76.9015536,28.8187803,76.9018387
4251,28.8217933,76.8863276,28.8217709,76.8864128
4252,28.7797964,76.8762329,28.7797651,76.8765195
4254,28.7835716,76.8565185,28.7835907,76.8566613
4255,28.7661951,76.8689582,28.7660583,76.8689911
4256,28.8763333,76.8825013,28.8763089,76.8825786
4257,28.7708538,76.8678015,28.7701336,76.8679754
4258,28.876376,76.8823656,28.8763333,76.8825013
4259,28.7836391,76.8442915,28.7836519,76.8444484
4260,28.8217479,76.8865,28.8217226,76.8865964
4261,28.8217709,76.8864128,28.8217479,76.8865
4262,28.8265461,76.8680976,28.8265203,76.868183
4263,28.8265203,76.868183,28.8264968,76.8682613
4264,28.7801318,76.8726364,28.7800833,76.8731496
4265,28.8338523,76.8529167,28.8338494,76.8530658
4266,28.8266319,76.8679367,28.8265461,76.8680976
4267,28.8763089,76.8825786,28.8762855,76.882653
4269,28.8217226,76.8865964,28.8190125,76.9015536
4270,28.7874296,76.8334352,28.7836391,76.8442915
4271,28.8264968,76.8682613,28.8248091,76.8827892
4272,28.7836519,76.8444484,28.7835716,76.8565185
4273,28.7835907,76.8566613,28.787745,76.8642587
4274,28.775426,76.9111359,28.7661961,76.9269447
4275,28.7800833,76.8731496,28.7797964,76.8762329
4276,28.7805736,76.8660662,28.7801318,76.8726364
4277,28.7701336,76.8679754,28.7661951,76.8689582
4278,28.8187803,76.9018387,28.8035101,76.9370552
4280,28.7660583,76.8689911,28.7553562,76.8684717
4281,28.8245217,76.8826406,28.8217933,76.8863276
4287,28.8534635,76.8421827,28.8403171,76.8436349
4288,28.8665698,76.8538579,28.8665684,76.8539424
4289,28.8403171,76.8436349,28.8332418,76.8436229
4291,28.8667986,76.8368863,28.8665698,76.8538579
4300,28.8434557,77.1810266,28.863789,77.1654624
4324,28.6887348,76.9016891,28.6861513,76.9052768
4329,28.4032792,77.0168456,28.4261824,77.0253202
4331,28.4047269,77.0919286,28.4031085,77.0842646
4336,28.40496,77.0016165,28.402975,77.03096
4337,28.4240927,77.0157577,28.4005878,77.0306748
4339,28.4008455,77.0158683,28.4242629,77.0159049
4348,28.4058881,77.0208785,28.4046033,77.0261493
4352,28.4088949,77.024736,28.4091629,77.0298389
4354,28.4261585,77.0256549,28.3870686,77.0306425
4356,28.4155556,77.0139964,28.414759,77.0159298
4357,28.4059154,77.0092241,28.4155556,77.0139964
4360,28.3971137,77.0186468,28.397154,77.0272471
4361,28.3944986,77.0186249,28.3971137,77.0186468
4362,28.4666273,76.9884069,28.4574279,76.9902322
4366,28.5904839,77.2237062,28.5921855,77.2235753
4369,28.572664,77.1739101,28.5767642,77.1718281
4386,28.6945304,77.3406162,28.6879796,77.330256
4394,28.696634,77.3316554,28.6947623,77.3290645
4434,28.6840011,77.3264492,28.6781314,77.3153522
4435,28.6825594,77.2066139,28.6844919,77.2031432
4451,28.6238834,76.8658944,28.6242068,76.865996
4452,28.663192,76.9050578,28.6632453,76.9051864
4453,28.5904908,76.8290344,28.6238834,76.8658944
4454,28.6242068,76.865996,28.663192,76.9050578
4469,28.5840941,77.091268,28.5828698,77.0903341
4477,28.5069847,77.1453913,28.5083842,77.1387748
4478,28.5110128,77.1392242,28.5033177,77.1377427
4479,28.5049273,77.1475216,28.5010801,77.1457767
4480,28.5110569,77.1395642,28.5031748,77.1380383
4482,28.5050742,77.1472395,28.501126,77.1454006
4486,28.5629537,77.2503319,28.5621287,77.2501876
4490,28.4010255,77.1003992,28.4029979,77.100421
4498,28.4102789,77.0983882,28.4102854,77.0941127
4499,28.4077426,77.1020421,28.4074548,77.0984089
4501,28.4136711,77.1013232,28.4102789,77.0983882
4503,28.405268,77.0234223,28.4115731,77.025706
4513,28.4369555,77.0672387,28.445903,77.075859
4530,28.4210696,77.0518757,28.42096,77.0519707
4540,28.7137147,77.226605,28.7125725,77.2264869
4549,28.4869911,77.211086,28.4895649,77.1944197
4550,28.474372,77.2088486,28.4896722,77.2087897
4557,28.6941077,77.2175704,28.6840961,77.2136415
4582,28.6605518,77.2134494,28.6535964,77.2111424
4595,28.8847341,77.0914919,28.856304,77.0910015
4596,28.8139476,77.0734718,28.8108368,77.083334
4597,28.813937,77.1046285,28.8137117,77.1047004
4598,28.8108368,77.083334,28.8108334,77.0836347
4599,28.8209704,77.1016068,28.8208116,77.1010634
4600,28.8701956,77.1047883,28.813937,77.1046285
4601,28.8209704,77.1016068,28.8208116,77.1010634
4602,28.824306,77.1131041,28.8209704,77.1016068
4603,28.5767359,77.2196917,28.5713182,77.2084184
4613,28.6932801,77.3272983,28.6929496,77.3272264
4615,28.6973897,77.315192,28.6943706,77.3148587
4620,28.6880296,77.3208933,28.6942554,77.3150493
4648,28.7825044,77.2598505,28.7804192,77.2586688
4651,28.7773057,77.2434489,28.8438349,77.2316261
4654,28.673702,77.2675083,28.6711694,77.267283
4655,28.6766759,77.2658033,28.6771651,77.2567443
4656,28.758105,77.2714894,28.7723808,77.2466748
4658,28.7624746,77.2635476,28.7659688,77.243799
4659,28.7691617,77.2699905,28.761846,77.2643419
4660,28.7682302,77.2740239,28.7691617,77.2699905
4661,28.7065896,77.2292804,28.708769,77.2275765
4667,28.7558471,77.1289886,28.7477979,77.1293091
4668,28.7505454,77.1419052,28.75694,77.1322929
4669,28.75694,77.1322929,28.7558471,77.1289886
4670,28.7563995,77.1330285,28.7563834,77.1322304
4671,28.7570433,77.1322049,28.7558471,77.1289886
4672,28.7444842,77.1448113,28.7505454,77.1419052
4673,28.7519235,77.1496132,28.7485071,77.1438506
4674,28.7527706,77.1493343,28.7505454,77.1419052
4675,28.7459127,77.1498172,28.7520813,77.1477267
4676,28.7520813,77.1477267,28.7633695,77.1417618
4679,28.7703238,77.1244211,28.7684662,77.1221368
4682,28.7656905,77.2775585,28.7678262,77.2737643
4687,28.7619262,77.078802,28.7586471,77.0870117
4688,28.762957,77.0794478,28.7619262,77.078802
4690,28.6988917,77.2048028,28.6986512,77.2047668
4692,28.8298558,77.3375111,28.8223183,77.3303599
4693,28.8222754,77.3302639,28.776301,77.3072691
4694,28.8223183,77.3303599,28.8222754,77.3302639
4696,28.7493925,77.2662434,28.7499888,77.2439431
4707,28.7598294,77.1290916,28.7596572,77.1289958
4709,28.6961023,77.2563556,28.6959027,77.254869
4710,28.696091,77.256446,28.6961023,77.2563556
4711,28.692315,77.2648194,28.696091,77.256446
4718,28.5871409,77.1888298,28.5880447,77.1865617
4725,28.5644836,77.2333662,28.563793,77.2330454
4726,28.563793,77.2330454,28.5604934,77.2314726
4733,28.5257225,77.2159599,28.5258478,77.2159213
4746,28.4416843,76.9815748,28.4418314,76.981632
4747,28.4300533,76.9614511,28.4416843,76.9815748
4760,28.5169099,76.9716337,28.5164603,76.9720061
4761,28.519024,76.9662609,28.5169099,76.9716337
4797,28.6009948,76.8470824,28.5921375,76.886049
4820,28.564754,77.2112118,28.5646173,77.2106033
4821,28.6654484,77.2842871,28.6637358,77.2652701
4832,28.4823207,77.1033651,28.4819211,77.1005149
4833,28.5575225,77.0858044,28.5570366,77.0849448
4837,28.6778164,77.3075759,28.6776295,77.3031811
4838,28.6490628,77.3045286,28.6485844,77.3043249
4839,28.6788501,77.1201311,28.6767071,77.1188738
4840,28.6788501,77.1201311,28.6782796,77.1192415
4842,28.6823912,77.0289187,28.6824658,77.0308351
4854,28.6760868,77.3155074,28.6827232,77.312195
4855,28.654592,77.2647944,28.6545081,77.2646033
4913,28.6130009,77.2276618,28.6139188,77.2087939
4927,28.4311745,77.1135344,28.4313132,77.105936
4931,28.6953986,77.2027308,28.6894295,77.2021008
4950,28.6775452,77.140554,28.675259,77.1407622
4954,28.7502376,77.1714115,28.7421058,77.160271
5008,28.7073264,76.9847427,28.7071447,76.9849834
5010,28.7071447,76.9849834,28.69632,76.997825
5011,28.7289919,76.9690526,28.7073264,76.9847427
5017,28.6633958,76.9822783,28.6595596,76.9870449
5018,28.6595596,76.9870449,28.6594995,76.9934255
5037,28.5452027,77.3276492,28.5493439,77.3203172
5044,28.4286921,77.3270723,28.4276785,77.3104313
5050,28.4356491,77.3317646,28.4326115,77.3303321
5064,28.80396,77.2828078,28.7996729,77.2554493
5065,28.788761,77.2672734,28.829346,77.2590763
5074,28.3970994,77.0157591,28.3971137,77.0186468
5077,28.4190691,76.9055678,28.4300533,76.9614511
5111,28.4953926,77.3248898,28.486691,77.3177657
5112,28.4213198,77.1933558,28.4223129,77.1921569
5114,28.4224026,77.195279,28.4230607,77.1951985
5115,28.4203762,77.2004033,28.4240727,77.1997019
5117,28.4227422,77.1964243,28.4228295,77.1951287
5121,28.4212255,77.2020113,28.4209896,77.2003979
5122,28.4208127,77.194713,28.4211193,77.1920469
5123,28.4211193,77.1966764,28.4202182,77.1935328
5126,28.4281471,77.0350839,28.4291054,77.0392562
5129,28.4403221,77.0342313,28.4403365,77.0343404
5131,28.4374127,77.0346838,28.4374171,77.03479
5133,28.4640801,77.1510981,28.462635,77.1505066
5136,28.6282793,77.0917517,28.6253164,77.0865154
5145,28.7385323,77.1678064,28.737681,77.167557
5146,28.737681,77.167557,28.7374413,77.1673624
5147,28.8627897,77.2818403,28.8643531,77.2397678
5148,28.863811,77.3515005,28.8627897,77.2818403
5150,28.6772822,77.2570451,28.6730526,77.256078
5154,28.6835564,77.2554121,28.6837984,77.2551001
5157,28.5359738,77.1323208,28.5360299,77.1315369
5158,28.5363779,77.131315,28.5356603,77.1312672
5178,28.4990302,77.1104574,28.5010102,77.1058898
5179,28.4258693,77.1135185,28.4267883,77.1135892
5183,28.4266382,77.2240474,28.429182,77.2154449
5188,28.4240727,77.1997019,28.4227422,77.1964243
5189,28.4223129,77.1921569,28.4214213,77.1915185
5190,28.4217539,77.1907286,28.421388,77.1903248
5191,28.4216996,77.2022125,28.4228743,77.2001096
5192,28.4215722,77.1937018,28.4213198,77.1933558
5193,28.4225512,77.1931278,28.4222068,77.1926826
5195,28.4202182,77.1935328,28.4215863,77.1903187
5196,28.4495394,77.1843171,28.4397868,77.1766704
5197,28.4425162,77.1470634,28.4432053,77.144516
5198,28.4386623,77.1746026,28.4443974,77.1641987
5200,28.4373606,77.1640888,28.4376832,77.1469186
5203,28.4502318,77.0633717,28.4494986,77.0634434
5209,28.5900368,77.1689327,28.5903847,77.1682882
5220,28.5718066,77.1755934,28.5730838,77.1739269
5221,28.6444564,77.0877141,28.6430517,77.0900169
5222,28.6457606,77.0895799,28.644136,77.0882394
5225,28.6423086,77.085999,28.6404084,77.0843877
